APOGEE_ID,C_FE,CI_FE,N_FE,O_FE,NA_FE,MG_FE,AL_FE,SI_FE,S_FE,K_FE,CA_FE,TI_FE,TIII_FE,V_FE,CR_FE,MN_FE,FE_H,CO_FE,NI_FE,split
2M13271613-4731044,-1.3347678035527257,-0.7112880909240493,0.8272667031821725,-0.48730218392126257,0.05377716748304967,-0.8464392254855719,0.7963731264117255,-0.9546500972461814,-0.2126477973172313,-0.015610612829109125,0.04051073161741527,-0.242434841496895,0.47914044502186603,-0.40109713575574085,-1.1968650185166758,-0.40666462945124776,-0.49960623713527996,-0.1826785558913468,0.5761942881750771,Train
2M13270220-4724313,0.6793850692087574,0.7055504006220605,1.0509096673262874,0.35747920226470337,0.22478414710967196,0.690124987254321,0.23090763918785984,0.6641732900394761,0.5024592989768729,-0.6734856583473,0.6100846003407986,0.3069052474170264,0.2516636521118508,0.6415170785613054,0.7613200749158092,-0.6777947274201377,-0.014444044275050435,-1.8194967549801497,-0.6698485047747855,Train
2M16565499-0405464,-0.9405330339888038,-1.0723007872434582,0.6607490692926531,-0.16528171189029062,0.7816532768310784,-0.5292059843843799,1.156148223259147,-0.36260506131107084,-0.13255663337723303,0.4821403665830596,0.025949386819053694,-0.22016247560441304,0.1353373968653736,0.638676716547338,0.7481371235661504,0.36246443429581904,-0.054232478081048335,-1.6316155499885583,0.9025168605632206,Train
2M16234320-2626417,0.73115273137912,0.4216847485233745,-1.6371264360246083,0.7757168379630781,-1.5429466745441516,0.9557343330202961,0.37004500536611146,0.8456648568910912,-0.059944966188150796,-0.6139476136277611,0.4434093697094158,0.3883140439831791,-0.9437629745447571,-2.9908495934836554,0.018143694202661362,0.11066642480644234,0.9112146157535148,0.5697848049546983,0.5552291905812502,Train
2M13264253-4739054,1.0880545095949514,0.3597879458452924,0.8963138829948407,-2.440357768407448,0.7967809805015591,-2.0474076095216818,1.9448295376537599,1.6391421732949978,0.3284128182348625,-3.512813290593147,0.6217766741546058,-2.6022919704400342,0.9119222166038539,-0.7148109605860861,1.9959377109567298,0.06539265857524332,-0.6074200577708873,-1.373922674351686,0.17330360896581504,Train
2M13262765-4740421,1.925218057165546,2.3647628008981614,-0.2524403009248662,1.1123989322468921,0.8377785708612998,1.3900557979245636,-0.5331773120321452,1.0238122673242365,0.41233357006019594,-0.24081934394649707,0.6855343540473635,0.34573171779885903,0.26664064506395013,-0.8196405773240917,-0.4251262118803649,-0.43464450340070404,-0.2028615308144202,-1.0251004615058399,-0.25875499214381825,Train
2M18351361-2348237,2.25334277694578,2.1634518376765715,0.6288281296878055,-0.24663200305041175,2.561289020090632,0.3454224771402792,0.7744016574631352,0.28091453686239315,1.634661997226269,1.956867306967338,1.119651088445529,-1.2463195153292623,0.008627627846203344,0.9405135027820952,0.23181357762156243,-0.5903016406223949,-0.5933015812590812,-0.053363632425001944,0.8560294040334092,Train
2M13273209-4750160,0.30893332823747405,0.21728940580844738,1.4061902827780877,-2.027034606262117,0.0014096501291852813,-1.8711762695427199,2.0464328914734766,1.5935764823189635,0.23049840207185515,-2.0587574488098803,-0.0003040317931150217,-0.38225746059441046,0.5273954795254013,-0.0011541804599002731,-0.0406295758428615,1.8671524255751377,-0.48523106105053315,-0.27638526696256255,1.109430599305395,Train
2M16324415-1301347,0.3273210719724142,-0.20788052597472684,0.7403793934791305,0.23057211352117363,0.5237176277321687,0.7616996525260861,0.3247299696354029,0.16504502073813443,-0.8755200506460238,-0.3443263811249483,0.40744886589874724,0.8595858886318056,-0.3774211678932194,-0.6031909767287481,-0.5799406419075939,0.17847332799307836,1.348040279028778,-1.8569093328904875,0.488687787925739,Train
2M13255938-4726095,1.6538384044210461,2.1810166834775093,-0.6429033084511119,1.1810099853532507,-1.6913723872756257,0.5637551143299605,-0.8560096698168631,0.0798142655262952,-0.27232165094524785,-0.04371569643577249,0.9710659486977318,0.6020190920767065,0.008627627846203344,-2.0548727722276414,1.5984233141825948,-0.8354868561285961,-0.47470637855991366,-1.00729599219559,-0.6288300079649037,Train
2M13262643-4736438,-0.47156549015206756,0.9055944362055274,-1.0061313412620583,1.0977523947685583,0.7698144341185548,0.7935175518265832,-1.3063197976164476,0.35010134068027465,1.6974151699157802,0.6969947255633716,0.703956471367856,-0.5127852358892091,0.4573477727956059,0.6025287811857875,1.4676948059539612,1.0542752669421263,-0.8828586995375675,1.016530240262679,0.23528720336952275,Train
2M13415318+2819255,-0.988074312503767,-1.10331374870625,0.2646710116352375,-0.4352986403187301,0.3482162748643446,-0.9552932847581256,0.305998628776018,-1.5182848443065249,-0.4903735611307538,0.20996754881356366,0.028376158118678767,-2.970812710460096,1.689054377395738,0.10704171785831058,-0.43858319926393724,-0.022609163377084955,0.26843888510694514,-1.7965389903961615,-1.2905907692448007,Train
2M00225819-7210003,0.6189973107864608,0.35958644454201005,-0.4161715429932316,0.6176184743635622,-0.042600761793386094,0.7612187168721447,0.17386192971695122,0.27389532901737296,-0.014574451466015648,0.4321803425930139,0.11750490464061984,1.0606772406581397,1.4752926639176904,0.4474016271867864,-0.08256712713253267,1.014191097798299,1.9204289867746784,0.14789468617507132,0.3159556376397855,Train
2M13240738-4724118,0.46152006239109533,0.7722702073710952,-0.6060791105768292,0.6193216913872132,0.8651836627322791,1.059367906742805,-1.2436453769554299,0.7867261054399357,-4.505449779808579,0.7125258215185784,-0.47142798058659097,-0.021035099643399127,-0.16147139439622596,-1.0796489881900695,-0.009985730202031935,1.3666071032578535,-0.8435836648774543,-0.508543097859702,-1.7025969464605712,Train
2M13265684-4724220,-1.0568426411119534,-1.0837035967189617,0.34108331611098464,-0.9746039998879943,0.0014096501291852813,-1.3038088778068062,1.3348768852941157,0.37840010568194465,0.17971502937557557,2.8845485517152025,-2.033166116066698,-0.3467557099786372,0.09509722759958444,2.1305601975322492,0.2763054726677604,2.3147949280374807,-1.2404412046456665,0.5547916477845186,0.20885320074673117,Train
2M13272628-4732487,-0.7975515183704494,-1.2733526460968434,-1.3307648483083103,-0.3621913025371427,-0.819455296584336,-0.9638522131785296,0.22246413486395103,0.013747233431156056,0.36229822185025734,1.0830658957009187,0.6011493387233654,-2.2736192906335284,-1.1770609267727776,0.183210933915315,0.6555833893254773,-0.19200184456199682,-1.2989687072764247,-0.4605183759312617,0.006047224648361634,Train
2M16322086-1302131,0.5588307245197646,0.13072057835769618,0.6706192555347248,0.23543841311691743,0.9733348162317372,0.80861457671538,0.5267546604598078,0.429092552446628,-0.010481836027153775,0.17849731922387302,0.4356326156180879,1.317220421635531,0.4750594936873258,-0.3172338658143941,0.9178923123507968,0.5821142581896889,1.3579232125870497,-1.0448253518318456,-0.010914044926628445,Train
2M17410642-5351036,1.8339910041983087,1.124701417696152,-0.28954513791834546,0.24813838209639516,0.0014096501291852813,0.8699636453729978,-1.1958711370063237,0.90571416774987,1.1395866688444882,1.56306671834399,1.5736779370481078,2.812384286699648,1.3324195682359694,1.035014603144035,1.1499356884102654,0.01410301871306225,-1.4422070689780115,-0.0063306371436563525,-0.2669589102696524,Train
2M13254692-4733171,2.073773477308252,0.8231809330049515,-1.3824696722033498,-1.2566895264919042,-0.3551053321325099,0.903225735017017,0.5377283685314774,-0.8033524213516637,-0.000629445710481274,0.9310779618748051,0.10945199500617309,-2.1158052388940853,0.008627627846203344,-0.0011541804599002731,-0.009985730202031935,0.1620429272870873,-0.6158911436779703,-0.0798359295800517,4.987019889318697,Train
2M05240412-2430066,-1.6311338253975793,-1.1168190815696595,0.5828682365030844,-0.5526341476735048,-0.5072576949324026,-0.8762990382160226,0.022615430614976735,-1.5619594201757145,-0.07618371613705525,-0.28815371166463843,-0.18529024465024546,-0.41647554305122586,0.08460035369260947,-0.5743498872364661,-0.20925851442847548,-0.48602105674977786,-0.1746245777908089,-0.1936892336549337,-0.3134452638650132,Train
2M13281898-4731520,1.7445144997975466,1.5632037127555212,-0.6039411216829134,1.233320431126183,0.6363631544728268,1.8819382113737868,-0.24634093279708835,2.8171068994918853,1.2770197757447082,0.6059495155976196,1.3530072104617457,0.7384505254551337,-0.2267656901913572,-1.746864964760399,-0.03766352521560851,-0.9159099943751965,1.205161296729304,-0.7388502253772674,-0.4037774639454775,Train
2M13255251-4741136,0.449220220172913,1.2340968196460187,-1.885153255077629,1.2104501611916703,-0.7418443210774051,1.101951703430251,-1.3597703340498304,-0.1953737323586239,0.3225163275330504,0.496562764182051,1.25632265634453,0.15041143468994006,-0.2885673526604648,1.2593912217375616,-0.5811215400220684,0.8976011986166098,-0.8774680085057879,1.4794403748333553,-1.5449035717429485,Train
2M13254780-4711161,0.9291227376970743,0.4108116085020531,1.4446337817606507,-0.4139906177570599,-2.604725526118697,-0.9115844498991059,1.9800975250596806,1.3404462576282414,0.33937090608895987,-0.37135889586720955,0.718241053930274,0.4287418972481106,-0.1680769721161436,-0.5289067286595605,-0.12878898930511135,1.5919546489725322,0.3072005206211759,-0.7449175572808875,0.3537844115590053,Train
2M13272300-4739552,0.9013072705580044,1.3356306587299551,-1.3721276239163112,2.0748075458623965,-0.6703720396707229,0.886805475462546,-0.7067735287746251,-0.19515191014949726,-0.000629445710481274,2.3783654962185525,-1.3618548851262007,1.4782567395039055,0.5531431431235648,1.1359712102089798,-0.29989009654030846,1.7384557844276665,-0.8564186435245501,0.2900707002944258,-2.724407651009716,Train
2M17163393-2811052,0.2772808616404037,-0.21709500065787296,0.6304477331623762,0.1668755339678587,0.0646075506967072,0.49464695847501144,-0.07988679332903618,-0.5766276183065533,0.890861706110155,0.44360728359449186,-0.003943857819193587,1.4908411236407557,1.737982712915313,0.18783251889798921,0.5977168550260041,1.4255133021300994,1.6462995128300009,0.724751812579566,1.1523631431444392,Train
2M00252638-7202417,0.4947925731009151,0.28355693548750777,-0.9331747164068191,0.8495832318657999,-2.4983724902386717,0.5557563412170512,0.12109717021679373,-0.01354937648708835,-0.4482597561457472,-0.5872851802593579,-0.1626770381414071,0.1986147506621488,1.017772759553648,-0.32164894192130106,0.17144767979569886,0.3920191439267872,1.6679392868289982,0.17448384939188508,0.16263851540223048,Train
2M17023514-2618560,-1.740314168981625,-1.6851318876131598,0.8454519842010596,-0.2563732638221009,0.0014096501291852813,-0.6771836177818662,0.624999750730896,-0.7542178550240599,1.2892104889584006,-0.11545695960430535,-0.08022141630839708,-0.2759565123899799,1.0234106668992846,-0.0011541804599002731,-1.8636914722503626,-0.17724938984232058,-0.8736175149116585,-0.8433092653909325,-0.6816980314408094,Train
2M19395861-3043330,-0.07289068490590239,-0.23209771373317514,-0.9071930715919451,0.4868182486223121,1.979053729177728,1.072839758874035,-1.3339912610934332,-0.29720616974236885,-1.5173788624178803,-0.05998694774268877,0.2781681403005396,0.009316709401832293,-0.11788655479325544,0.09438962805898776,0.36995729000419963,1.1539769597339664,-0.8076457246655853,-0.0063306371436563525,-0.42465128231959764,Train
2M00250060-7155586,0.13976663031973882,-0.22314225703091203,0.7453900133817454,0.18745875744469656,0.301254965735031,0.5490195129459837,0.09848696566206613,-0.3227190661658234,0.293163649539357,0.14044479175843683,-0.20790345115908282,1.3658687622813204,0.43942531928770534,0.055891808628466585,0.03058460606686127,0.8187541881096081,1.7966997926166741,0.6479826685583348,0.6986098031687746,Train
2M13274135-4719134,0.961497596838999,0.8635240129764855,0.7044410856611206,-0.02324118807575247,0.6167849474567342,0.26181780434662855,0.7152271919498231,0.03970577969715656,-0.32262077482121304,0.13970526506727962,0.5582950946510729,-0.19887130739673278,-1.212484498975676,0.6293814933319829,1.9975580059951024,-1.606652946099576,-0.23623247529686933,-1.475125460335559,0.6163000383637004,Train
2M16234879-2635093,0.00958637985484437,0.3729304692425178,-0.9452045755258505,0.31314957541780775,-0.03939981601849184,0.660412173865821,-0.02040531752567863,1.3358787923919873,0.10261534728829708,-0.0738543490130033,0.1310178842375433,-0.16974093352010947,0.1411019373063811,-0.9242116319363226,-0.14718999265876662,0.3446605860172055,0.9669184230819113,0.1218675464346969,0.2024726155703152,Train
2M13271932-4724481,1.0022886159336526,0.4009198687490687,0.5320059057574493,1.000041546461479,0.6665526144644985,0.6011672287677157,-1.2914199243641789,0.3937745795999378,0.2703243910199199,1.2051000031525514,-0.6446669105828473,2.386466592354877,-0.28654820688666727,-0.0011541804599002731,-1.3556068864029776,-0.7062808948396057,-1.037391842448608,-0.0063306371436563525,0.02108124123322131,Train
2M17402407-5342527,-1.1424628960806533,-1.393748206224084,0.7420209833030438,-0.05560557178283801,0.42648481647740044,0.0857678678109279,0.8331261439472187,0.27200142859901255,0.2627114221977548,-1.2492650907479075,-0.6748080168170157,-0.39223285784845974,-0.43155105246435926,-1.3293288826799865,1.0315657439155363,0.01410301871306225,-1.3667373945330876,-0.6469942645388763,0.08032875059715684,Train
2M13273121-4732530,1.3794454177750555,0.7181080069944386,0.1995325641445847,0.031598877061054055,1.5473046110298234,0.2804393249144787,1.0160882889124832,1.0427516057452175,-0.7492168774417188,-0.1735155367651659,-0.009294668542434487,-2.357513718430111,1.3139509937277414,-1.8692265085654054,2.215237834694706,0.01410301871306225,-0.7912169519973019,1.9395391738373458,0.22070270006727263,Train
2M17025121-2617230,-1.486564510993388,-0.6007698265899047,0.7545690982558637,-0.893564649724991,0.19387115173860184,-1.6391888731028024,1.3997507067657664,-1.2261843234845313,-0.7559537625202619,-0.1258112947613478,0.6538764605970362,-0.27795244510954764,0.04105712210668892,-0.0011541804599002731,-0.5781006621392945,-0.37868785847593606,-0.5624976325060509,-0.0063306371436563525,1.450337611189659,Train
2M17023938-2619361,-0.8175469914199228,-0.9002753270440517,0.36756161916697483,0.0758311341215272,0.0014096501291852813,0.01683828848881435,0.43011741862475583,-0.6674305563246669,0.49352595559957146,0.0801672647237798,0.8219849754503131,-0.17600558720902845,0.49382252169538154,-1.937391349711015,0.4943693472967929,0.6976872262675474,-0.6030561650308744,-0.0063306371436563525,-6.37958738343757,Train
2M13265679-4738515,1.3838850645689402,1.3068056865102473,-0.42463797210190896,1.3919047191071101,2.143417850726627,1.0025277602084728,-0.516148770245223,1.9072007764113224,1.0803101949735971,1.5345920932719441,1.979444412123439,2.0721172154425,1.3934228952839047,1.9609220381911787,-1.4338795752126128,0.01410301871306225,-0.9313749188235916,2.433770916950057,-1.4182045692600875,Train
2M13264237-4727404,1.1395826392177903,0.4795858784933477,-2.0948445415138686,-0.45738109573941993,2.0270455533356184,0.06196179352890627,0.3875463420536745,0.7550858579188563,1.6965348615368592,1.8330211779202106,-0.42830353759164197,0.009316709401832293,-2.5269019725947035,0.9345748104898688,-0.009985730202031935,0.01410301871306225,-1.0042775975390985,0.36386453642952865,0.43946701371895774,Train
2M16240858-2624552,-0.33263499222177184,-0.022242612635216437,-0.732403343732622,1.160962466013704,-0.5116424263206135,0.281847487186877,-0.16611749555136568,0.6387712490143551,0.24810131316042966,-0.42054215427330877,-0.844698388497042,-0.20347482023106822,-0.7508115423472436,0.002212101120305498,-0.8884439163924062,0.7923030630453378,0.6922498800340562,-0.9105439369999736,0.3811300760989265,Train
2M09122762-6451100,-0.6641953138528724,-0.5004165566199505,-1.0449422800887724,-0.24591211868243643,0.07339898130690085,-0.508467228204421,-1.0830569764201046,-0.5160192397203,0.04892709776277733,-0.1556911980507489,-0.3471664798827256,-0.34028982042424794,0.7076267687479834,-1.2363763148655982,-0.192505624423343,0.21799840223799682,0.8734797785310519,0.038468608955518555,-0.19221414551311275,Train
2M16571740-0403304,-0.7083662589475146,-0.11925276531382537,-0.6075693012761018,0.6771788574073248,-1.7702987580826337,0.3478882046457029,-1.0109220931529388,0.3678161447463992,-0.20032656047567035,-0.2851952350996856,0.5109725579233457,-0.39075953689625775,0.23693895772218582,0.6089836423871751,-0.9516111721552558,-0.5282415472901799,-0.08529312640702055,-1.4748914283512258,0.009230651739453902,Train
2M19105903+0103142,0.42904782884337705,-0.03919186239442878,0.6701657060885847,0.19144911824715047,0.47254708872097945,0.48526402175477723,0.03578889425841681,-0.37508258842759384,-0.0902658337761499,0.36576420411328037,-0.18468338636365947,1.5814369851160353,1.1616548812019254,0.008666962321693072,0.04634908231784052,0.9908932557554783,1.8868783525911668,0.8561517525293125,1.151360202007604,Train
2M13262914-4727012,-0.9359307346363718,0.24043832019394626,-1.1991490593797776,0.6972274959398218,-0.23846971298297034,0.4926020797403029,-1.4122752428407401,-0.1705281965743829,1.041540628888179,0.6522485163641165,-0.38593972193744647,-0.4209259944077972,-0.5041800970122756,-0.14418764644749504,-1.02823574486997,0.01410301871306225,-0.967056159462518,-1.1462155273895456,-2.032565127388907,Train
2M13250845-4720273,1.6719543800037657,1.0457436088626664,0.625415494069496,-0.14163243500384146,0.36290519188300696,1.0549765720636677,0.6638816662132474,0.6422245896442448,0.4842845658989157,0.0709224784637004,0.8379803214711802,0.5164214518533518,1.0171837684123914,-2.6823000810634783,-0.20349109130830403,-0.4346438929795608,0.22582675599858706,-1.216027221461456,-0.03816735465787525,Train
2M17273419-3048097,0.36692624081354575,-0.0851527673716953,-0.007782727926475407,0.1867291409641353,-0.2061975569936452,0.6613141988785981,-0.5040629001919479,-0.4848238621545417,-0.08802158429065453,0.16573931893039143,0.036263330304139675,0.009316709401832293,0.008627627846203344,-0.14408453401996643,0.08010220607685505,0.01410301871306225,1.442428711999524,0.39331185098055566,0.4579698329405846,Train
2M13261622-4742126,0.843773683751729,0.8992016881443687,1.1902139240931793,-0.6568871653636149,0.0014096501291852813,-0.11708526952454656,1.6271290173374469,0.8777488602428855,0.42562330454238567,-1.134257060052769,0.3525704664218513,0.1867053338286479,1.9348314195599707,0.5836797984493675,2.66570276035656,-0.3593588729705691,-0.15126491665309483,-1.4716114665768674,1.50138232906163,Train
2M13262320-4732024,0.6061477262536826,0.13499088499455283,1.3001458867762379,-1.0738277050965512,-1.6893988996937614,-1.6587969072168367,1.800039691289057,-0.03895063762498465,0.10221928772969724,0.5690805710543337,0.27314952209902177,-0.029971979809605784,0.4412764763738596,-0.6203095503833722,0.4331248753353402,-1.3665528947967918,0.36393112624134016,0.4477318072835511,0.4832194206912584,Train
2M16232114-2631377,0.46663695179068676,0.06702433068532583,0.6003406889757883,-0.04625758568074387,0.7484604938725218,0.9673423489778924,0.5730155839911538,0.8139111914850827,-0.13783698742571698,0.09614297161046759,0.38842055213838733,1.1110137029463276,0.16226316895842552,0.4326324211998436,1.0629023603629026,0.4346981116143025,1.1368535403694664,-0.28716132707619496,0.44402370992114987,Train
2M13251799-4733257,-1.0957313479557846,-0.10238401413888916,-0.28589482079266726,0.5101270475499455,0.0014096501291852813,0.44382253746598416,-1.4555562201025252,-0.29341703195612145,0.031808303474664755,2.2342540874477463,-1.997751966721806,-0.8842842317280755,-0.995638503936923,0.3827999033002601,-0.7063576553621248,0.01410301871306225,-0.8633495319939818,0.5091094009488676,0.14048901205144668,Train
2M13281672-4716461,-1.231939724555046,0.9822777244971559,-1.4932198618445907,0.6427266922477578,1.8205651481275154,0.9861083427124222,-1.3164899244058712,0.1008705521118282,1.0865151280583316,1.2217406480047228,-3.2383892654590447,-0.33311287357200176,-0.34376446814415285,1.0523141496306538,0.29580456186358456,-0.7510452646266477,-1.0697359886392854,-0.9520092507654531,-0.7582661109164456,Train
2M18071347-2458525,-0.48446375054516383,-0.2514771539847379,-0.0007419127149776341,-0.3320898296485205,0.2815672703338475,-0.13016063243231385,-0.31819191254975415,-0.4108457654669881,-0.5166019452997435,0.03801010156419182,-0.05600951905203783,0.04112298692183917,0.9763327732623343,-2.652090863814212,-0.009985730202031935,-1.0186133517501554,-0.08914362000114995,-0.784040114834077,-0.1019742911261625,Train
2M18362898-2335361,0.1260582506481757,-0.4884953944291719,0.5707519870133595,-0.32521934744740805,0.0014096501291852813,0.2329833180409851,0.9934782735636976,0.1504499883947543,-0.000629445710481274,1.275361880118476,0.17381658833940988,-0.5214513566905365,3.4418078721649303,2.3112745706768036,0.5855499627173029,0.01410301871306225,-0.9834849321308022,-0.32440970777150197,-1.4601336706284513,Train
2M13263926-4720347,-0.7554864361781995,-0.7599816284006954,1.4636398792890866,-0.9502778059106344,-1.3914519326603474,-1.6907948446229997,1.8527810838554906,-0.6483756831820078,-0.6660919412894656,0.35566884012426264,0.24093992425528218,0.8215784437156619,0.7305137865146871,0.1026522036152462,0.5015105154168801,-0.8263302846356393,0.04998754853337135,0.24509165749112585,-0.5431474058049512,Train
2M16242276-2628364,0.7479559818793197,0.5962704985189228,-1.176262112021471,0.27105789652059503,-0.7170702828944129,0.9371487803765415,0.3300277359839323,1.6644339159840917,0.827844361695059,0.4394654090075506,0.6142760756063957,0.4177383622965608,-1.7784205706654084,0.7749549652701124,-0.009985730202031935,0.4926880184992655,1.048292187704497,-0.739998012871979,0.5962471587118088,Train
2M13261377-4735340,-1.5363093606123817,-0.6418323977532518,0.8978261464338255,0.09573418024973933,0.24868133548055926,-0.09067927971259628,0.6793967898842237,-0.2682380386771949,0.3036815832039958,-0.052590608410175786,-0.6858445866104582,-0.23130384313030442,0.19949624395256058,-1.0871368068913299,0.45839205228072283,-1.1417147963947047,-0.6988051057382112,-0.0063306371436563525,0.3063853022272261,Train
2M13252908-4738433,2.210175876794145,2.6188567045466167,-0.726939368762203,1.9507714789922628,-2.1162591224759826,2.23409877279872,-0.30991418810629134,1.1426889171735373,0.8832925678791415,-0.09031075934295288,1.165980138095522,0.5501992824168696,0.3777074197730424,1.0159335238479372,0.9244562690733327,-1.1274721450666116,0.0399762651886365,1.6907017967386087,0.19426869744448108,Train
2M13272024-4732030,0.03593382582441038,0.4991654493693853,0.3896347908309463,0.20663140852334066,-1.2149637811916287,0.4580781655485023,0.17137850713810793,0.28570516125730244,-0.5159415379890877,-0.6013745319871016,0.0036126116228002952,-0.8505832874320879,0.2366867012305482,0.7688098932024412,0.6036766306791801,-1.8574340957009228,-0.40719439087618925,-1.5224472429525038,0.04569191272962717,Train
2M13264664-4711068,0.8776335941327966,0.3012922695438792,1.023480724631191,-0.8894675276474705,-2.5308414747300048,-1.7730765834861288,2.3206679823862575,1.292872914111533,0.22314929692895302,1.314412979403162,0.7811163266861525,-0.37136185288653184,0.31026818652466137,0.5204208986566227,0.2677915317742151,-0.4290481114896985,0.26869558467988786,-0.9777783509161401,0.8432682701412205,Train
2M19400052-3059547,-0.2344734439714356,0.39856227528079813,-0.24140388787362166,-0.4682616462709713,0.0014096501291852813,0.23577395980386162,0.43744952725111963,-0.4522917578860669,0.49392245522434747,-0.8077229694559086,-0.1621250579785286,-0.36568323676439524,0.15931825532296948,0.9761449593937105,0.15216778372377335,0.01410301871306225,-0.7054792946347013,-0.8088722436889478,0.20885320074673117,Train
2M00230029-7204173,0.3989769939108301,0.00822606263886297,1.2196512269309663,-0.2324332400721483,0.8546601056999044,0.6938536219540693,0.6643594112143203,0.04906420356570047,-0.5594206042792045,0.06267574630241249,0.058103885923512955,1.319266373910919,1.0266074163184211,0.4359115693897058,0.2806169564562562,0.6620794788418913,2.0321703108762894,0.1697047522855238,1.0501814163979473,Train
2M00260276-7203183,0.030035588403869735,-0.4465971123329501,1.046093404160138,-0.2512644886412803,0.8338105705951917,0.7540011333882243,0.554165918466405,-0.34522371473963187,-0.3697077676637017,0.3110339038429827,-0.19229445815989504,1.0653323639750578,0.6006830161692355,-1.1712064721001625,0.20509113695950182,0.7141691566917269,1.9717945713203502,0.6054166313878859,0.8666939598025087,Train
2M17023424-2615437,0.33894890537412914,-0.10136484533428469,0.5013590297419922,0.1642966214537319,0.8960966361793643,1.0658633048344168,-0.2604838167300809,0.18766175024734327,0.36243046173621196,0.12047601793583416,-0.09445139651657353,-0.8219877345347213,0.8000985882782554,0.4961500122186857,-0.9392522788530603,0.05064137382942505,-0.3776739399878685,-0.47925969940420493,0.8934023834547073,Train
2M00244102-7156344,0.5345532334454334,0.2337891342531916,0.6976162463763567,-0.13798303876583348,-0.6541484655699885,0.6465782366124403,0.11918141276249233,-0.11393211493303126,-0.48399312965495034,-0.38762996227396335,-0.49144939534742915,0.670976661494951,1.1277036648468408,-0.016765723737905032,-1.7092063358738256,0.9177951915769009,1.8654952781651,-1.1020565499950312,0.9468158581496283,Train
2M18364417-2358485,-0.9781252518393493,-0.578884837307249,-0.10998247166377911,0.2442460236676812,0.7551252978600341,-0.5940077933139537,-0.07033186965683971,-0.5525623039841497,0.6760220589779797,0.04466672930538498,-1.0772602503284459,-0.7174259915566897,-1.8732480181943196,0.4801416755169423,-1.8093125669257073,0.01410301871306225,-0.5876541906543589,0.4144660559252371,-0.30888800252285453,Train
2M15180078+0211530,-0.8167043999630009,-1.0244421256222545,0.3716436937677856,-0.40045796922473587,-0.5318127124972439,-0.6352694379822754,0.1442275019033827,-0.5398619519463524,-0.9120012286084803,-0.037429349760613545,0.41263311124146435,0.08471762338438302,-0.3853301830087236,0.47453836004234,-2.3325022837156166,-0.5470629676148214,0.6342357765491825,-2.6272473492154553,-0.5814319924524142,Train
2M16472113-0155514,-0.06462680715532762,-0.01698197040156621,0.5247488986432917,0.24176389701322182,0.8470745600807142,0.21388001976076923,-0.03908940420129388,0.19245114910518465,-1.0737699510471441,-0.0059959522833535036,0.10156515374407094,0.025709848041943623,1.329769360525115,-1.734961656831198,0.7717013662242155,-0.02362673542311217,0.5269353550594595,0.16426951523655361,-0.28063175165477383,Train
2M13261253-4722224,0.869846428702657,0.29994183992232193,1.1899981641423742,-0.7647644704412608,-2.3754002838581285,-1.2833590781851993,1.91039405638832,0.7087378286442315,0.5484902210096635,0.15153909736702728,0.423609177214096,-0.1133193968540145,0.7479306752694156,-1.5188476137939313,0.6992512702666508,-2.546699777389877,0.2989861342870347,-0.7198511387488128,0.8286848333127779,Train
2M13261778-4716548,1.2027932669834815,1.8869545344386338,-0.4407711362553482,1.2588672266640624,-0.07316286377171438,1.4210914850965588,-0.48682177843506713,1.9844109485819497,1.0281625291177954,0.3663926058065911,0.33933397329140497,-0.20336810025014787,-0.7428859723735904,0.06495480618382496,0.013749049348752651,-1.3065285051093471,-0.024455327619785385,-1.5097970996874954,0.2963580511519738,Train
2M13253523-4726598,1.367487489447884,0.6421421653947159,0.4092667865950545,0.03836259798709961,3.493431124384947,0.6107307268727844,-1.675980810279133,0.07123572888220586,0.728477287084344,1.9838995998294022,1.4091538737121636,1.733572758357676,-2.882105617422824,2.1176501652887025,-1.4143801729269139,3.9858228080609965,-1.3192479735388294,2.2787567983821977,-1.792837949357783,Train
2M13264883-4724431,-1.742874350716118,-1.2482425877955037,0.8338322633668945,-0.24849112851768826,-0.1628319547351572,-0.6654684198163503,0.706831414824536,-0.43424371915017906,0.3245842865083516,0.17113829274421433,-0.4022105616547148,-0.18231293144807514,0.6419964955775656,-0.05614139954092312,0.26257314745552507,0.1518688346165316,-0.7047091959158752,-0.0063306371436563525,0.16145410053011175,Train
2M13273027-4729219,-0.6670467729725492,-0.1231629865646504,-0.1817511209340247,0.2233707394921423,0.0014096501291852813,0.1533129226435345,0.0114994633264038,-0.22055261422508982,-0.402800568089103,0.2606297866419114,0.5017618577634053,-0.7977913754822378,-0.1938241308647575,0.7156206636392775,-0.9639700379934267,1.174324677085535,-0.7937839477267218,0.24040611461193342,0.7265943949011561,Train
2M13261351-4727088,-0.6805932778622924,-0.9187042476145711,1.455648338048107,-0.8203354658938279,-1.206194296491227,-0.7979307057295948,1.5483011867634189,-0.9940905539613438,-0.9923620651012647,-0.005626077997677493,0.08601197648477388,0.9652215327504073,0.7612671175391535,-0.18601601407025278,0.8656833395817107,-1.8147046156638003,0.1552343734395583,-0.06437402906908857,-0.055485777237704405,Train
